ateneo_id,score,cognome_rubrica,nome_completo_rubrica,display_name_openalex,author_id_openalex,orcid
https://openalex.org/I93860229,100.00,SOLERO Elena,SOLERO Elena,Elena Solero,https://openalex.org/A5054529012,
https://openalex.org/I93860229,100.00,SOMAGLIA Jacopo,SOMAGLIA Jacopo,Jacopo Somaglia,https://openalex.org/A5073266506,https://orcid.org/0000-0003-0320-3025
https://openalex.org/I93860229,100.00,SOMASCHINI Claudio,SOMASCHINI Claudio,Claudio Somaschini,https://openalex.org/A5052449853,https://orcid.org/0000-0002-3762-041X
https://openalex.org/I93860229,100.00,SONCIN Mara,SONCIN Mara,Mara Soncin,https://openalex.org/A5077213521,https://orcid.org/0000-0003-2509-3947
https://openalex.org/I93860229,100.00,SONCINI Monica,SONCINI Monica,Monica Soncini,https://openalex.org/A5028969558,https://orcid.org/0000-0001-8607-7196
https://openalex.org/I93860229,100.00,SORDAN Roman,SORDAN Roman,Roman Sordan,https://openalex.org/A5041171592,https://orcid.org/0000-0001-7373-0643
https://openalex.org/I93860229,100.00,SOTTOCORNOLA SPINELLI Alessandro,SOTTOCORNOLA SPINELLI Alessandro,Alessandro S. Spinelli,https://openalex.org/A5024578577,https://orcid.org/0000-0002-3290-6734
https://openalex.org/I93860229,100.00,SPADACINI Giordano,SPADACINI Giordano,Giordano Spadacini,https://openalex.org/A5010506865,https://orcid.org/0000-0002-9778-693X
https://openalex.org/I93860229,100.00,SPAGNOLI Alessandra,SPAGNOLI Alessandra,Alessandra Spagnoli,https://openalex.org/A5101924985,https://orcid.org/0000-0001-9650-5094
https://openalex.org/I93860229,100.00,SPAGNOLINI Umberto,SPAGNOLINI Umberto,Umberto Spagnolini,https://openalex.org/A5038079686,https://orcid.org/0000-0002-7047-2455
https://openalex.org/I93860229,100.00,SPALLAZZO Davide,SPALLAZZO Davide,Davide Spallazzo,https://openalex.org/A5055872011,https://orcid.org/0000-0002-2621-7617
https://openalex.org/I93860229,100.00,SPATOLISANO Elvira,SPATOLISANO Elvira,Elvira Spatolisano,https://openalex.org/A5052082182,https://orcid.org/0000-0002-3316-0487
https://openalex.org/I93860229,100.00,SPERONI Alberto,SPERONI Alberto,Alberto Speroni,https://openalex.org/A5015806992,https://orcid.org/0000-0002-3697-4312
https://openalex.org/I93860229,100.00,SPINELLI Andrea,SPINELLI Andrea,Andrea Spinelli,https://openalex.org/A5063216953,https://orcid.org/0000-0002-8715-6758
https://openalex.org/I93860229,100.00,SPITALE Micol,SPITALE Micol,Micol Spitale,https://openalex.org/A5036456924,https://orcid.org/0000-0002-3418-1933
https://openalex.org/I93860229,100.00,SPONCHIONI Mattia,SPONCHIONI Mattia,Mattia Sponchioni,https://openalex.org/A5080488300,https://orcid.org/0000-0002-8130-6495
https://openalex.org/I93860229,100.00,STABILE Pietro,STABILE Pietro,Pietro Stabile,https://openalex.org/A5034482040,https://orcid.org/0000-0003-4331-0781
https://openalex.org/I93860229,100.00,STAGNI Alessandro,STAGNI Alessandro,Alessandro Stagni,https://openalex.org/A5086139474,https://orcid.org/0000-0003-4339-7872
https://openalex.org/I93860229,100.00,STANCATO Gabriele,STANCATO Gabriele,Gabriele Stancato,https://openalex.org/A5052382071,https://orcid.org/0000-0002-7061-4935
https://openalex.org/I93860229,100.00,STANDOLI Carlo Emilio,STANDOLI Carlo Emilio,Carlo Emilio Standoli,https://openalex.org/A5024664482,https://orcid.org/0000-0002-2181-6725
https://openalex.org/I93860229,100.00,STORTI Giuseppe,STORTI Giuseppe,Giuseppe Storti,https://openalex.org/A5073652885,https://orcid.org/0000-0002-9140-2456
https://openalex.org/I93860229,100.00,STORTI GAJANI Giancarlo,STORTI GAJANI Giancarlo,Giancarlo Storti Gajani,https://openalex.org/A5064664899,https://orcid.org/0000-0001-8182-7891
https://openalex.org/I93860229,100.00,STRANO Matteo,STRANO Matteo,Matteo Strano,https://openalex.org/A5102867614,https://orcid.org/0000-0003-3652-9320
https://openalex.org/I93860229,100.00,SULLIVAN Brendan Patrick,SULLIVAN Brendan Patrick,Brendan P. Sullivan,https://openalex.org/A5083574782,https://orcid.org/0000-0002-6798-1187
https://openalex.org/I93860229,100.00,SURIANO Raffaella,SURIANO Raffaella,Raffaella Suriano,https://openalex.org/A5016737455,https://orcid.org/0000-0002-7448-359X
https://openalex.org/I93860229,100.00,TADI Massimo,TADI Massimo,Massimo Tadi,https://openalex.org/A5011978018,https://orcid.org/0000-0003-4178-9506
https://openalex.org/I93860229,100.00,TAGLIABUE Franco,TAGLIABUE Franco,Franco Tagliabue,https://openalex.org/A5054700190,
https://openalex.org/I93860229,100.00,TAGLIAFERRI Alberto,TAGLIAFERRI Alberto,Alberto Tagliaferro,https://openalex.org/A5099036927,https://orcid.org/0009-0004-4923-7831
https://openalex.org/I93860229,100.00,TAGLIAFERRI Dario,TAGLIAFERRI Dario,Dario Tagliaferri,https://openalex.org/A5039693316,https://orcid.org/0000-0002-5718-4571
https://openalex.org/I93860229,100.00,TAGLIAFERRI Francesca,TAGLIAFERRI Francesca,Francesca Tagliaferri,https://openalex.org/A5091445489,https://orcid.org/0000-0003-0273-4748
https://openalex.org/I93860229,100.00,TAGLIARO Chiara,TAGLIARO Chiara,Chiara Tagliaro,https://openalex.org/A5011674176,https://orcid.org/0000-0002-3023-5340
https://openalex.org/I93860229,100.00,TAISCH Marco,TAISCH Marco,Marco Taisch,https://openalex.org/A5042230587,https://orcid.org/0000-0003-2016-3571
https://openalex.org/I93860229,100.00,TAJOLI Lucia,TAJOLI Lucia,Lucia Tajoli,https://openalex.org/A5049053042,https://orcid.org/0000-0002-7471-1302
https://openalex.org/I93860229,100.00,TALAMO Cinzia Maria Luisa,TALAMO Cinzia Maria Luisa,Maria Cinzia Luisa Talamo,https://openalex.org/A5042127945,
https://openalex.org/I93860229,100.00,TALIERCIO Alberto,TALIERCIO Alberto,Alberto Taliercio,https://openalex.org/A5071899860,https://orcid.org/0000-0001-5309-4109
https://openalex.org/I93860229,100.00,TAMINI Luca,TAMINI Luca,Luca Tamini,https://openalex.org/A5010544197,https://orcid.org/0000-0002-1837-4604
https://openalex.org/I93860229,100.00,TANELLI Mara,TANELLI Mara,Mara Tanelli,https://openalex.org/A5004167071,https://orcid.org/0000-0002-7172-0203
https://openalex.org/I93860229,100.00,TAPPIA Elena,TAPPIA Elena,Elena Tappia,https://openalex.org/A5007599848,https://orcid.org/0000-0002-1696-0247
https://openalex.org/I93860229,100.00,TARABINI Marco,TARABINI Marco,Marco Tarabini,https://openalex.org/A5072914294,https://orcid.org/0000-0002-2640-1764
https://openalex.org/I93860229,100.00,TARONI Paola,TARONI Paola,Paola Taroni,https://openalex.org/A5083942588,https://orcid.org/0000-0001-7486-0001
https://openalex.org/I93860229,100.00,TARSITANO Davide,TARSITANO Davide,Davide Tarsitano,https://openalex.org/A5086436128,https://orcid.org/0000-0002-5916-5673
https://openalex.org/I93860229,100.00,TAVONI Massimo,TAVONI Massimo,Massimo Tavoni,https://openalex.org/A5062402898,https://orcid.org/0000-0001-5069-4707
https://openalex.org/I93860229,100.00,TEBALDINI Stefano,TEBALDINI Stefano,Stefano Tebaldini,https://openalex.org/A5031451234,https://orcid.org/0000-0002-1229-3811
https://openalex.org/I93860229,100.00,TEDALDI Gianluca,TEDALDI Gianluca,Gianluca Tedaldi,https://openalex.org/A5039573128,https://orcid.org/0000-0003-4924-4295
https://openalex.org/I93860229,100.00,TEIXEIRA OLIVEIRA DE MENEZES Joao,TEIXEIRA OLIVEIRA DE MENEZES Joao,João Teixeira Oliveira de Menezes,https://openalex.org/A5057820759,https://orcid.org/0000-0003-3939-6359
https://openalex.org/I93860229,100.00,TENUTA Livia,TENUTA Livia,Livia Tenuta,https://openalex.org/A5103258823,https://orcid.org/0000-0002-9277-8674
https://openalex.org/I93860229,100.00,TERRANEO Federico,TERRANEO Federico,Federico Terraneo,https://openalex.org/A5056526531,https://orcid.org/0000-0001-7475-6167
https://openalex.org/I93860229,100.00,TERRANEO Giancarlo,TERRANEO Giancarlo,Giancarlo Terraneo,https://openalex.org/A5054773329,https://orcid.org/0000-0002-1225-2577
https://openalex.org/I93860229,100.00,TERZI Sergio,TERZI Sergio,Sergio Terzi,https://openalex.org/A5057632151,https://orcid.org/0000-0003-0438-6185
https://openalex.org/I93860229,100.00,TESSARO Davide,TESSARO Davide,Davide Tessaro,https://openalex.org/A5016317075,https://orcid.org/0000-0002-3106-0247
https://openalex.org/I93860229,100.00,TESTA Fausto Carlo,TESTA Fausto Carlo,Fausto Carlo Testa,https://openalex.org/A5061981051,
https://openalex.org/I93860229,100.00,TESTA Susanna,TESTA Susanna,Susanna Testa,https://openalex.org/A5008618446,
https://openalex.org/I93860229,100.00,TINAZZI Claudia,TINAZZI Claudia,Claudia Tinazzi,https://openalex.org/A5026772271,
https://openalex.org/I93860229,100.00,TOFFOL Francesco,TOFFOL Francesco,Francesco Toffol,https://openalex.org/A5024773066,https://orcid.org/0000-0001-7482-182X
https://openalex.org/I93860229,100.00,TOGLIANI Carlo,TOGLIANI Carlo,Carlo Togliani,https://openalex.org/A5061340261,
https://openalex.org/I93860229,100.00,TOGNON Alisia,TOGNON Alisia,Alisia Tognon,https://openalex.org/A5065232124,https://orcid.org/0000-0002-9384-3482
https://openalex.org/I93860229,100.00,TOIGO Alessandro,TOIGO Alessandro,Alessandro Toigo,https://openalex.org/A5053270966,https://orcid.org/0000-0003-1715-2441
https://openalex.org/I93860229,100.00,TOLETTI Giovanni,TOLETTI Giovanni,Giovanni Toletti,https://openalex.org/A5080407942,https://orcid.org/0000-0003-2579-9683
https://openalex.org/I93860229,100.00,TOLINO Umberto,TOLINO Umberto,Umberto Tolino,https://openalex.org/A5006139238,https://orcid.org/0000-0003-3791-1062
https://openalex.org/I93860229,100.00,TOLVE Valerio,TOLVE Valerio,Valerio Tolve,https://openalex.org/A5017022399,
https://openalex.org/I93860229,100.00,TOMARELLI Franco,TOMARELLI Franco,Franco Tomarelli,https://openalex.org/A5044409898,https://orcid.org/0000-0002-1031-1510
https://openalex.org/I93860229,100.00,TONIOLO Lucia,TONIOLO Lucia,Lucia Toniolo,https://openalex.org/A5052382024,https://orcid.org/0000-0001-7460-8498
https://openalex.org/I93860229,100.00,TOPPI Tommaso,TOPPI Tommaso,Tommaso Toppi,https://openalex.org/A5016779453,https://orcid.org/0000-0002-7242-6057
https://openalex.org/I93860229,100.00,TOPPUTO Francesco,TOPPUTO Francesco,Francesco Topputo,https://openalex.org/A5036488441,https://orcid.org/0000-0002-5369-6887
https://openalex.org/I93860229,100.00,TORALDO Emanuele,TORALDO Emanuele,Emanuele Toraldo,https://openalex.org/A5087656323,https://orcid.org/0000-0003-2271-1009
https://openalex.org/I93860229,100.00,TORNATORE Massimo,TORNATORE Massimo,Massimo Tornatore,https://openalex.org/A5038468421,https://orcid.org/0000-0003-0740-1061
https://openalex.org/I93860229,100.00,TORRICELLI Alessandro,TORRICELLI Alessandro,Alessandro Torricelli,https://openalex.org/A5004522727,https://orcid.org/0000-0002-6878-8936
https://openalex.org/I93860229,100.00,TORRIERI Francesca,TORRIERI Francesca,Francesca Torrieri,https://openalex.org/A5080668135,https://orcid.org/0000-0002-4879-1919
https://openalex.org/I93860229,100.00,TORZONI Matteo,TORZONI Matteo,Matteo Torzoni,https://openalex.org/A5021009505,https://orcid.org/0000-0003-0027-9788
https://openalex.org/I93860229,100.00,TOSCANI Nicola,TOSCANI Nicola,Nicola Toscani,https://openalex.org/A5049136281,https://orcid.org/0000-0002-2671-6870
https://openalex.org/I93860229,100.00,TOSCANI Sergio,TOSCANI Sergio,Sergio Toscani,https://openalex.org/A5003675815,https://orcid.org/0000-0003-2317-5818
https://openalex.org/I93860229,100.00,TOSI Alberto,TOSI Alberto,Alberto Tosi,https://openalex.org/A5036398289,https://orcid.org/0000-0003-1210-2875
https://openalex.org/I93860229,100.00,TRABUCCHI Daniel,TRABUCCHI Daniel,Daniel Trabucchi,https://openalex.org/A5061933839,https://orcid.org/0000-0003-1290-8043
https://openalex.org/I93860229,100.00,TRAINELLI Lorenzo,TRAINELLI Lorenzo,Lorenzo Trainelli,https://openalex.org/A5079516958,https://orcid.org/0000-0002-8940-1040
https://openalex.org/I93860229,100.00,TRANI Marco Lorenzo Agostino,TRANI Marco Lorenzo Agostino,Marco L. Trani,https://openalex.org/A5003169224,https://orcid.org/0000-0002-5305-7305
https://openalex.org/I93860229,100.00,TROCCHIANESI Raffaella,TROCCHIANESI Raffaella,Raffaella Trocchianesi,https://openalex.org/A5052532194,https://orcid.org/0000-0003-1724-0345
https://openalex.org/I93860229,100.00,TRONCONI Enrico,TRONCONI Enrico,Enrico Tronconi,https://openalex.org/A5058274978,https://orcid.org/0000-0002-5472-2696
https://openalex.org/I93860229,100.00,TROVATELLO Chiara,TROVATELLO Chiara,Chiara Trovatello,https://openalex.org/A5091041752,https://orcid.org/0000-0002-8150-9743
https://openalex.org/I93860229,100.00,TROVO' Francesco,TROVO' Francesco,Francesco Riccardo Di Gioia,https://openalex.org/A5008869430,https://orcid.org/0000-0001-5577-9355
https://openalex.org/I93860229,100.00,TRUCCO Paolo,TRUCCO Paolo,Paolo Trucco,https://openalex.org/A5069206225,https://orcid.org/0000-0002-0251-8538
https://openalex.org/I93860229,100.00,TRUSCELLO Ada,TRUSCELLO Ada,Ada M. Truscello,https://openalex.org/A5072359420,https://orcid.org/0000-0003-3165-6160
https://openalex.org/I93860229,100.00,TSIAMYRTZIS Panagiotis,TSIAMYRTZIS Panagiotis,Panagiotis Tsiamyrtzis,https://openalex.org/A5022716464,https://orcid.org/0000-0002-3180-4090
https://openalex.org/I93860229,100.00,TUBARO Stefano,TUBARO Stefano,Stefano Tubaro,https://openalex.org/A5005378965,https://orcid.org/0000-0002-1990-9869
https://openalex.org/I93860229,100.00,TUMINO Angela,TUMINO Angela,Angela Tumino,https://openalex.org/A5057263403,https://orcid.org/0000-0003-0010-1859
https://openalex.org/I93860229,100.00,TUROLLA Andrea,TUROLLA Andrea,Andrea Turolla,https://openalex.org/A5042950850,https://orcid.org/0000-0002-2902-5004
https://openalex.org/I93860229,100.00,TZORTZI Nerantzia,TZORTZI Nerantzia,Julia Nerantzia Tzortzi,https://openalex.org/A5108830924,
https://openalex.org/I93860229,100.00,UGOLINI Michele,UGOLINI Michele,Michele Ugolini,https://openalex.org/A5007492629,
https://openalex.org/I93860229,100.00,URBANO Valeria Maria,URBANO Valeria Maria,Valeria Maria Urbano,https://openalex.org/A5026509643,https://orcid.org/0000-0002-8090-6421
https://openalex.org/I93860229,100.00,URGO Marcello,URGO Marcello,Marcello Urgo,https://openalex.org/A5045196837,https://orcid.org/0000-0002-0341-9208
https://openalex.org/I93860229,100.00,VACCA Federica,VACCA Federica,Federica Vacca,https://openalex.org/A5042221245,https://orcid.org/0000-0001-5210-9356
https://openalex.org/I93860229,100.00,VALDETTARO Lorenzo,VALDETTARO Lorenzo,Lorenzo Valdettaro,https://openalex.org/A5004435511,
https://openalex.org/I93860229,100.00,VALENTE Giovanni,VALENTE Giovanni,Giovanni Valente,https://openalex.org/A5061693261,https://orcid.org/0000-0003-4422-5140
https://openalex.org/I93860229,100.00,VALENTE Ilaria Pamela Simonetta,VALENTE Ilaria Pamela Simonetta,Ilaria Pamela Simonetta Valente,https://openalex.org/A5012732495,
https://openalex.org/I93860229,100.00,VALENTE Marco Vincenzo,VALENTE Marco Vincenzo,M. V. Valente,https://openalex.org/A5027400672,
https://openalex.org/I93860229,100.00,VALENTI Daniele,VALENTI Daniele,Daniele Valenti,https://openalex.org/A5014639058,https://orcid.org/0000-0002-1578-7235
https://openalex.org/I93860229,100.00,VALENTI Gianluca,VALENTI Gianluca,Gianluca Valentini,https://openalex.org/A5014482226,https://orcid.org/0000-0002-6340-3021
https://openalex.org/I93860229,100.00,VALENTINI Gianluca,VALENTINI Gianluca,Gianluca Valenti,https://openalex.org/A5007558172,
https://openalex.org/I93860229,100.00,VALLERIO Mattia,VALLERIO Mattia,Mattia Vallerio,https://openalex.org/A5026458612,https://orcid.org/0000-0003-0669-1108
https://openalex.org/I93860229,100.00,VAN DUN Desiree H.,VAN DUN Desiree H.,Heleen B. van der Zwaan,https://openalex.org/A5012661006,https://orcid.org/0000-0001-9919-4199
https://openalex.org/I93860229,100.00,VANTINI Simone,VANTINI Simone,Simone Vantini,https://openalex.org/A5004699501,https://orcid.org/0000-0001-8255-5306
https://openalex.org/I93860229,100.00,VAVASSORI Alberto,VAVASSORI Alberto,Alberto Vavassori,https://openalex.org/A5067800707,https://orcid.org/0000-0001-5329-2789
https://openalex.org/I93860229,100.00,VECCHI Giancarlo,VECCHI Giancarlo,Giancarlo Vecchi,https://openalex.org/A5009749420,https://orcid.org/0000-0002-4661-9904
https://openalex.org/I93860229,100.00,VEDANI Maurizio,VEDANI Maurizio,Maurizio Vedani,https://openalex.org/A5091056677,https://orcid.org/0000-0003-3626-5732
https://openalex.org/I93860229,100.00,VENA Pasquale,VENA Pasquale,Pasquale Vena,https://openalex.org/A5069270856,https://orcid.org/0000-0003-2229-5156
https://openalex.org/I93860229,100.00,VENERONI Chiara,VENERONI Chiara,Chiara Veneroni,https://openalex.org/A5016557467,https://orcid.org/0000-0002-8607-1728
https://openalex.org/I93860229,100.00,VERANI Marco,VERANI Marco,Marco Verani,https://openalex.org/A5079733575,https://orcid.org/0000-0001-8015-4947
https://openalex.org/I93860229,100.00,VERCELLIS Carlo,VERCELLIS Carlo,Carlo Vercellis,https://openalex.org/A5064621729,https://orcid.org/0000-0002-5020-3688
https://openalex.org/I93860229,100.00,VERGARA Christian,VERGARA Christian,Christian Vergara,https://openalex.org/A5053372576,https://orcid.org/0000-0001-9872-5410
https://openalex.org/I93860229,100.00,VERTICALE Giacomo,VERTICALE Giacomo,Giacomo Verticale,https://openalex.org/A5047350739,https://orcid.org/0000-0001-7508-9706
https://openalex.org/I93860229,100.00,VERZINI Gianmaria,VERZINI Gianmaria,Gianmaria Verzini,https://openalex.org/A5069160390,https://orcid.org/0000-0001-5383-9959
https://openalex.org/I93860229,100.00,VESCOVI Dalila,VESCOVI Dalila,Dalila Vescovi,https://openalex.org/A5085257925,https://orcid.org/0000-0001-9752-3219
https://openalex.org/I93860229,100.00,VESCOVINI Riccardo,VESCOVINI Riccardo,Riccardo Vescovini,https://openalex.org/A5047608315,https://orcid.org/0000-0003-3915-5299
https://openalex.org/I93860229,100.00,VESENTINI Simone,VESENTINI Simone,Simone Vesentini,https://openalex.org/A5046092178,
https://openalex.org/I93860229,100.00,VETTORI Maria Pilar,VETTORI Maria Pilar,Maria Pilar Vettori,https://openalex.org/A5074383558,https://orcid.org/0000-0001-8461-4488
https://openalex.org/I93860229,100.00,VICENZO Antonello,VICENZO Antonello,Antonello Vicenzo,https://openalex.org/A5025915330,https://orcid.org/0000-0002-7107-4846
https://openalex.org/I93860229,100.00,VIGANO' Federico,VIGANO' Federico,Federico de Luca,https://openalex.org/A5078727903,https://orcid.org/0000-0003-3644-2954
https://openalex.org/I93860229,100.00,VIGANO' Roberto,VIGANO' Roberto,Roberto Della Pergola,https://openalex.org/A5036698991,https://orcid.org/0000-0001-8507-2473
https://openalex.org/I93860229,100.00,VIGNATI Michele,VIGNATI Michele,Michele Vignati,https://openalex.org/A5078755543,https://orcid.org/0000-0002-8403-355X
https://openalex.org/I93860229,100.00,VIGOTTI Francesca,VIGOTTI Francesca,Francesca Vigotti,https://openalex.org/A5022353072,
https://openalex.org/I93860229,100.00,VILLA Daniele,VILLA Daniele,Daniele Villa,https://openalex.org/A5061104100,https://orcid.org/0000-0002-9107-8879
https://openalex.org/I93860229,100.00,VILLARI Beatrice,VILLARI Beatrice,Beatrice Villari,https://openalex.org/A5029879965,https://orcid.org/0000-0003-0762-0432
https://openalex.org/I93860229,100.00,VISCONTI Carlo Giorgio,VISCONTI Carlo Giorgio,Carlo Giorgio Visconti,https://openalex.org/A5061537667,https://orcid.org/0000-0001-5205-982X
https://openalex.org/I93860229,100.00,VISCUSO Salvatore,VISCUSO Salvatore,Salvatore Viscuso,https://openalex.org/A5059340098,https://orcid.org/0000-0003-2681-8719
https://openalex.org/I93860229,100.00,VISMARA Riccardo,VISMARA Riccardo,Riccardo Vismara,https://openalex.org/A5026362678,https://orcid.org/0000-0003-2646-1633
https://openalex.org/I93860229,100.00,VITALI Monica,VITALI Monica,Monica Vitali,https://openalex.org/A5010941159,https://orcid.org/0000-0002-5258-1893
https://openalex.org/I93860229,100.00,VITILLO Piergiorgio,VITILLO Piergiorgio,Piergiorgio Vitillo,https://openalex.org/A5020246468,https://orcid.org/0000-0002-3194-7753
https://openalex.org/I93860229,100.00,VOLONTERIO Alessandro,VOLONTERIO Alessandro,Alessandro Volonterio,https://openalex.org/A5019973723,https://orcid.org/0000-0002-0125-0744
https://openalex.org/I93860229,100.00,VOLZONE Bruno,VOLZONE Bruno,Bruno Volzone,https://openalex.org/A5066073016,https://orcid.org/0000-0001-8028-2017
https://openalex.org/I93860229,100.00,VOTTA Emiliano,VOTTA Emiliano,Emiliano Votta,https://openalex.org/A5054773169,https://orcid.org/0000-0001-7115-0151
https://openalex.org/I93860229,100.00,WALSH John Pyne,WALSH John Pyne,John P. Walsh,https://openalex.org/A5101889765,https://orcid.org/0000-0001-8568-9289
https://openalex.org/I93860229,100.00,XIAO Jinhua,XIAO Jinhua,Jinhua Xiao,https://openalex.org/A5060135868,https://orcid.org/0000-0002-2350-563X
https://openalex.org/I93860229,100.00,XU Jinou,XU Jinou,D. L. Xu,https://openalex.org/A5022071771,https://orcid.org/0000-0003-1639-8829
https://openalex.org/I93860229,100.00,YIVLIALIN Rossella,YIVLIALIN Rossella,Rossella Yivlialin,https://openalex.org/A5062197731,https://orcid.org/0000-0002-6824-1519
https://openalex.org/I93860229,100.00,YORDANOV Vasil,YORDANOV Vasil,Vasil Yordanov,https://openalex.org/A5024586652,https://orcid.org/0000-0002-6576-2634
https://openalex.org/I93860229,100.00,ZACCARIA Vittorio,ZACCARIA Vittorio,Vittorio Zaccaria,https://openalex.org/A5086350616,https://orcid.org/0000-0001-5685-9795
https://openalex.org/I93860229,100.00,ZAGO Matteo,ZAGO Matteo,Matteo Zago,https://openalex.org/A5043379793,https://orcid.org/0000-0002-0649-3665
https://openalex.org/I93860229,100.00,ZANCHETTIN Andrea Maria,ZANCHETTIN Andrea Maria,Andrea Maria Zanchettin,https://openalex.org/A5050366331,https://orcid.org/0000-0002-1866-7482
https://openalex.org/I93860229,100.00,ZANELLA Margherita,ZANELLA Margherita,Margherita Zanella,https://openalex.org/A5009551039,https://orcid.org/0000-0001-6118-4219
https://openalex.org/I93860229,100.00,ZANELLI Alessandra,ZANELLI Alessandra,Alessandra Zanelli,https://openalex.org/A5017770597,https://orcid.org/0000-0002-7635-1531
https://openalex.org/I93860229,100.00,ZANELLI Federico,ZANELLI Federico,Federico Zanelli,https://openalex.org/A5044112063,https://orcid.org/0000-0001-9720-7793
https://openalex.org/I93860229,100.00,ZANERO Stefano,ZANERO Stefano,Stefano Zanero,https://openalex.org/A5046604572,https://orcid.org/0000-0003-4710-5283
https://openalex.org/I93860229,100.00,ZANETTO Francesco,ZANETTO Francesco,Francesco Zanetto,https://openalex.org/A5051164177,https://orcid.org/0000-0002-0242-5016
https://openalex.org/I93860229,100.00,ZANFI Federico,ZANFI Federico,Federico Zanfi,https://openalex.org/A5053012768,https://orcid.org/0000-0003-0366-4606
https://openalex.org/I93860229,100.00,ZANI Giulio,ZANI Giulio,Giulio Zani,https://openalex.org/A5023892317,https://orcid.org/0000-0001-9794-7820
https://openalex.org/I93860229,100.00,ZANI Maurizio,ZANI Maurizio,Maurizio Zani,https://openalex.org/A5072224948,https://orcid.org/0000-0001-7960-3362
https://openalex.org/I93860229,100.00,ZANINELLI Dario,ZANINELLI Dario,Dario Zaninelli,https://openalex.org/A5062787426,https://orcid.org/0000-0002-9837-3096
https://openalex.org/I93860229,100.00,ZANONI Andrea,ZANONI Andrea,Andrea Zanoni,https://openalex.org/A5087878795,https://orcid.org/0000-0003-1259-0821
https://openalex.org/I93860229,100.00,ZANOTTI Alex,ZANOTTI Alex,Alex Zanotti,https://openalex.org/A5001209421,https://orcid.org/0000-0002-1727-8813
https://openalex.org/I93860229,100.00,ZAPPA Emanuele,ZAPPA Emanuele,Emanuele Zappa,https://openalex.org/A5018223216,https://orcid.org/0000-0003-3320-9030
https://openalex.org/I93860229,100.00,ZAPPA Franco,ZAPPA Franco,Franco Zappa,https://openalex.org/A5054993441,https://orcid.org/0000-0003-1715-501X
https://openalex.org/I93860229,100.00,ZASSO Alberto,ZASSO Alberto,Alberto Zasso,https://openalex.org/A5026274703,https://orcid.org/0000-0001-8183-8312
https://openalex.org/I93860229,100.00,ZAVELANI ROSSI Margherita,ZAVELANI ROSSI Margherita,Margherita Zavelani Rossi,https://openalex.org/A5040998347,
https://openalex.org/I93860229,100.00,ZEGA Valentina,ZEGA Valentina,Valentina Zega,https://openalex.org/A5060837912,https://orcid.org/0000-0003-1607-5827
https://openalex.org/I93860229,100.00,ZERBI Matteo,ZERBI Matteo,Matteo Zerbi,https://openalex.org/A5088244914,https://orcid.org/0000-0001-7691-240X
https://openalex.org/I93860229,100.00,ZHANG Qiaolun,ZHANG Qiaolun,Qiaolun Zhang,https://openalex.org/A5002607678,https://orcid.org/0000-0002-7012-950X
https://openalex.org/I93860229,100.00,ZICH Riccardo,ZICH Riccardo,Riccardo E. Zich,https://openalex.org/A5010741244,https://orcid.org/0000-0003-1845-0811
https://openalex.org/I93860229,100.00,ZILLI Attilio,ZILLI Attilio,Attilio Zilli,https://openalex.org/A5049336227,https://orcid.org/0000-0003-1845-6850
https://openalex.org/I93860229,100.00,ZINGALE Salvatore,ZINGALE Salvatore,Salvatore Zingale,https://openalex.org/A5062529008,https://orcid.org/0000-0002-1020-9276
https://openalex.org/I93860229,100.00,ZIO Enrico,ZIO Enrico,Enrico Zio,https://openalex.org/A5012431211,https://orcid.org/0000-0002-7108-637X
https://openalex.org/I93860229,100.00,ZONI Davide,ZONI Davide,Davide Zoni,https://openalex.org/A5016373122,https://orcid.org/0000-0002-9951-062X
https://openalex.org/I93860229,100.00,ZUCCA Fabio,ZUCCA Fabio,Fabio Zucca,https://openalex.org/A5037705432,https://orcid.org/0000-0002-0660-0248
https://openalex.org/I93860229,100.00,ZUCCARO MARCHI Leonardo,ZUCCARO MARCHI Leonardo,Leonardo Zuccaro Marchi,https://openalex.org/A5075089278,https://orcid.org/0000-0002-2081-8956
https://openalex.org/I93860229,100.00,ZUCCHETTI Carlo,ZUCCHETTI Carlo,Carlo Zucchetti,https://openalex.org/A5036122769,https://orcid.org/0000-0002-0428-5184
https://openalex.org/I93860229,100.00,ZUNINO Paolo,ZUNINO Paolo,Paolo Zunino,https://openalex.org/A5038341430,https://orcid.org/0000-0002-2470-0189
https://openalex.org/I93860229,98.50,ACHILLE Cristiana,ACHILLE Cristiana,C. Achille,https://openalex.org/A5071045751,https://orcid.org/0000-0002-9989-853X
https://openalex.org/I93860229,98.50,ADAMI Andrea,ADAMI Andrea,A. Adami,https://openalex.org/A5091663101,https://orcid.org/0000-0001-8600-7753
https://openalex.org/I93860229,98.50,ADHIKARI Rajendra Singh,ADHIKARI Rajendra Singh,R.S. Adhikari,https://openalex.org/A5016396942,https://orcid.org/0000-0001-9022-5833
https://openalex.org/I93860229,98.50,ALBERTELLA Alberta,ALBERTELLA Alberta,A. Albertella,https://openalex.org/A5082891284,https://orcid.org/0000-0002-7147-3169
https://openalex.org/I93860229,98.50,ALFI Stefano Egidio,ALFI Stefano Egidio,S. Alfi,https://openalex.org/A5065856352,https://orcid.org/0000-0002-1388-0137
